order_id,product_id,quantity
O0000031931,5,2
O0000011603,1,5
O0000038203,16,3
O0000032005,8,3
O0000015420,9,4
O0000021408,17,4
O0000015354,13,5
O0000010253,6,4
O0000012877,20,5
O0000038811,4,3
O0000017219,4,5
O0000031876,6,5
O0000002115,21,2
O0000017598,1,5
O0000038276,20,5
O0000025409,11,3
O0000032304,23,2
O0000007901,19,4
O0000006076,16,5
O0000009411,4,3
O0000033838,15,4
O0000016322,16,1
O0000038407,1,3
O0000027741,16,1
O0000034885,19,2
O0000030407,15,2
O0000021397,5,5
O0000034058,6,2
O0000001098,8,2
O0000008259,11,4
O0000007783,13,2
O0000042893,18,2
O0000038305,16,1
O0000002354,20,2
O0000004508,2,5
O0000032004,19,5
O0000032212,21,5
O0000017629,5,2
O0000024298,16,3
O0000015515,16,5
O0000039944,9,4
O0000034096,1,3
O0000011028,24,1
O0000017525,7,5
O0000008614,6,5
O0000039857,2,3
O0000038529,14,2
O0000021394,13,1
O0000040163,19,5
O0000029849,14,2
O0000017503,14,4
O0000013608,12,4
O0000025536,11,2
O0000018912,14,5
O0000016753,13,1
O0000027499,2,3
O0000013646,22,1
O0000017150,18,5
O0000021158,7,4
O0000003178,12,4
O0000014185,16,4
O0000025474,20,5
O0000037374,21,3
O0000036354,20,4
O0000004723,2,3
O0000019728,18,3
O0000007070,5,3
O0000037210,11,4
O0000030418,4,5
O0000038000,11,2
O0000039752,12,2
O0000040589,12,2
O0000025930,23,1
O0000020474,8,1
O0000029264,15,4
O0000022501,14,3
O0000011244,24,5
O0000029982,3,4
O0000002834,4,4
O0000012358,3,3
O0000007934,1,1
O0000012065,13,2
O0000003778,13,5
O0000010288,15,2
O0000013993,6,4
O0000016235,18,5
O0000035917,14,3
O0000032366,22,2
O0000026064,5,4
O0000039075,5,2
O0000040230,16,4
O0000023603,22,2
O0000029583,4,2
O0000000183,18,5
O0000021981,17,2
O0000004495,22,2
O0000011198,16,5
O0000022064,6,5
O0000028917,16,3
O0000012114,20,5
O0000030132,5,1
O0000014911,23,5
O0000027425,15,5
O0000000246,13,3
O0000038756,3,2
O0000033723,24,5
O0000000593,4,3
O0000025249,14,5
O0000011060,16,3
O0000006486,14,5
O0000039819,1,4
O0000023902,7,1
O0000028089,1,4
O0000015040,8,3
O0000021261,11,3
O0000020833,10,4
O0000035539,5,3
O0000023008,23,3
O0000012867,23,2
O0000030633,9,2
O0000003551,15,1
O0000041182,19,5
O0000011243,4,2
O0000025532,19,5
O0000036780,13,5
O0000008169,18,5
O0000018336,4,4
O0000042443,18,4
O0000019425,18,4
O0000042480,16,5
O0000025535,3,1
O0000022092,3,5
O0000029927,11,2
O0000018687,24,1
O0000033820,9,4
O0000029841,17,3
O0000016206,3,5
O0000032518,3,4
O0000000146,12,4
O0000033036,10,2
O0000042241,14,5
O0000040946,14,1
O0000033401,12,1
O0000038817,7,1
O0000031800,5,1
O0000031988,19,3
O0000023082,6,1
O0000033475,23,2
O0000008949,9,3
O0000008098,2,2
O0000040096,9,2
O0000019846,4,1
O0000033429,6,4
O0000031113,4,3
O0000013319,3,4
O0000036690,7,2
O0000002683,4,5
O0000009261,21,4
O0000016964,1,3
O0000000824,19,2
O0000040522,16,4
O0000004040,13,3
O0000007414,5,2
O0000009747,5,1
O0000030480,7,4
O0000003640,24,4
O0000010387,24,5
O0000012835,3,1
O0000017515,17,1
O0000032232,16,2
O0000006256,14,1
O0000034153,6,1
O0000013122,2,4
O0000030479,13,3
O0000035331,10,4
O0000021023,16,1
O0000037648,10,2
O0000008837,10,5
O0000004971,1,5
O0000007681,22,1
O0000000748,22,3
O0000028987,22,1
O0000013492,13,5
O0000013908,12,2
O0000021694,13,5
O0000001067,5,5
O0000030084,12,1
O0000035359,17,1
O0000009660,23,3
O0000040753,22,3
O0000024067,20,5
O0000037597,6,3
O0000022068,9,2
O0000017377,11,4
O0000008319,17,4
O0000030139,12,1
O0000038914,7,5
O0000036382,22,1
O0000033522,9,4
O0000007257,12,2
O0000021662,18,5
O0000026943,21,1
O0000023231,19,5
O0000004139,1,1
O0000040080,13,1
O0000030141,17,1
O0000028197,9,5
O0000023762,20,2
O0000029544,9,2
O0000012108,21,4
O0000021596,24,3
O0000012789,8,5
O0000033898,10,5
O0000008595,14,4
O0000016375,6,1
O0000028415,17,2
O0000040807,8,1
O0000024770,12,5
O0000026524,7,2
O0000005262,15,3
O0000026617,12,1
O0000008293,12,3
O0000027310,7,1
O0000022305,17,5
O0000029131,16,3
O0000042985,1,3
O0000008536,19,2
O0000035661,5,1
O0000002733,22,1
O0000015072,8,2
O0000012263,23,3
O0000038303,4,5
O0000010532,11,2
O0000040496,21,5
O0000042390,19,5
O0000011673,19,4
O0000031261,9,4
O0000023838,17,3
O0000011442,23,4
O0000016742,20,4
O0000038365,8,2
O0000005184,16,3
O0000020121,23,5
O0000035983,19,3
O0000012407,5,4
O0000036814,23,3
O0000020075,14,2
O0000037729,8,4
O0000021622,13,4
O0000003736,3,1
O0000038237,4,3
O0000011407,17,2
O0000025764,22,2
O0000023417,12,2
O0000043028,7,4
O0000014516,3,1
O0000020776,8,4
O0000008732,6,2
O0000002650,4,2
O0000033415,18,2
O0000027897,5,3
O0000008941,19,3
O0000011046,10,5
O0000041273,18,1
O0000005227,19,4
O0000030093,7,4
O0000009404,8,3
O0000038320,10,1
O0000011180,13,2
O0000039341,19,4
O0000002976,23,4
O0000007794,4,2
O0000014261,2,3
O0000013258,10,4
O0000041147,18,4
O0000000385,14,4
O0000034870,7,1
O0000039807,19,1
O0000018606,4,4
O0000024956,1,4
O0000034105,2,3
O0000011623,14,3
O0000006028,13,2
O0000011972,10,3
O0000036699,7,3
O0000025413,14,1
O0000040241,3,5
O0000019544,10,1
O0000042722,3,5
O0000002067,19,5
O0000025868,15,2
O0000008008,21,2
O0000025749,18,4
O0000028144,19,2
O0000022174,18,2
O0000039284,8,1
O0000037315,17,3
O0000034020,5,1
O0000006566,21,2
O0000025414,2,3
O0000029592,13,5
O0000034606,16,5
O0000000965,10,5
O0000033455,10,5
O0000016103,4,3
O0000003167,17,3
O0000002752,18,2
O0000023194,6,1
O0000034895,16,2
O0000019090,10,5
O0000031356,19,5
O0000028382,2,1
O0000040341,14,4
O0000007894,16,1
O0000036920,14,2
O0000038659,8,1
O0000005552,18,1
O0000009765,12,5
O0000025587,3,5
O0000001611,4,3
O0000005278,14,4
O0000004809,10,4
O0000037954,22,5
O0000040866,19,4
O0000031877,18,2
O0000003488,6,1
O0000009386,12,1
O0000005305,24,4
O0000039666,9,4
O0000035733,22,3
O0000042677,13,5
O0000009130,16,3
O0000042393,24,1
O0000015020,3,2
O0000036711,6,5
O0000020472,21,3
O0000041048,6,1
O0000005224,5,3
O0000001854,21,5
O0000030411,23,1
O0000024419,14,4
O0000004519,7,1
O0000043140,4,1
O0000025654,10,5
O0000012054,5,4
O0000040284,1,4
O0000004487,2,2
O0000040800,23,4
O0000035623,21,2
O0000018029,24,4
O0000009621,8,4
O0000036561,6,3
O0000008690,12,4
O0000002828,11,1
O0000022784,16,1
O0000003232,4,4
O0000009505,8,1
O0000033565,19,1
O0000004730,17,3
O0000033948,11,5
O0000026211,24,3
O0000038959,11,3
O0000017772,3,1
O0000032991,1,3
O0000017378,4,3
O0000001546,16,3
O0000030351,9,4
O0000017782,3,4
O0000036154,14,2
O0000038318,1,1
O0000002659,3,2
O0000035091,20,5
O0000005629,20,4
O0000029731,2,3
O0000036331,4,5
O0000021199,3,4
O0000001960,6,2
O0000017695,17,3
O0000017139,17,4
O0000008787,23,4
O0000028943,7,3
O0000027732,5,5
O0000024460,15,4
O0000002650,9,3
O0000030813,23,3
O0000013982,20,2
O0000039629,8,3
O0000006322,20,4
O0000032583,8,4
O0000022295,16,5
O0000015740,11,5
O0000007094,22,1
O0000022916,6,2
O0000036190,24,2
O0000014081,24,3
O0000010702,13,4
O0000035027,9,1
O0000043061,3,5
O0000038771,19,2
O0000035089,18,5
O0000017542,6,3
O0000028523,9,5
O0000014243,16,2
O0000006081,9,1
O0000023566,6,2
O0000033938,11,2
O0000034694,19,2
O0000022046,19,3
O0000020421,5,3
O0000012666,11,3
O0000035600,19,1
O0000014709,1,2
O0000011387,15,5
O0000037614,23,1
O0000042266,7,5
O0000026644,10,1
O0000010611,7,3
O0000005709,8,5
O0000003249,23,4
O0000016669,5,5
O0000036752,7,4
O0000002015,17,4
O0000016614,7,3
O0000004977,16,5
O0000027996,13,1
O0000025425,15,3
O0000011262,8,2
O0000032409,9,5
O0000005530,6,3
O0000029303,2,1
O0000006356,23,1
O0000010647,17,3
O0000039072,17,3
O0000034933,18,3
O0000016765,10,4
O0000039682,11,5
O0000017224,16,3
O0000036922,22,4
O0000037062,22,5
O0000040556,1,4
O0000013320,8,4
O0000016299,13,1
O0000018709,10,3
O0000028693,10,4
O0000015811,1,1
O0000019899,13,5
O0000010285,23,4
O0000018414,4,2
O0000006598,5,4
O0000034129,18,1
O0000039796,6,1
O0000027908,18,4
O0000019571,17,5
O0000035499,12,3
O0000022429,22,5
O0000037968,7,2
O0000022078,5,5
O0000039137,12,1
O0000028659,8,5
O0000030428,15,5
O0000004393,8,2
O0000018957,21,5
O0000025717,7,5
O0000001344,9,5
O0000003060,21,3
O0000036121,2,4
O0000018674,9,2
O0000011941,2,3
O0000002163,1,5
O0000024595,7,3
O0000008906,20,4
O0000008989,18,1
O0000023477,18,1
O0000016597,2,2
O0000034051,23,1
O0000000872,23,4
O0000016610,3,1
O0000009378,23,5
O0000031285,9,5
O0000042274,20,2
O0000002865,22,5
O0000002456,18,5
O0000006157,7,3
O0000003396,16,4
O0000041355,18,5
O0000006100,7,4
O0000026739,1,2
O0000014847,9,5
O0000037778,20,1
O0000012001,18,3
O0000002017,9,1
O0000033485,18,5
O0000015276,1,2
O0000032732,7,5
O0000031919,18,1
O0000017248,16,1
O0000017434,18,4
O0000038330,1,3
O0000024353,10,5
O0000009368,14,4
O0000042392,2,2
O0000025835,16,5
O0000019903,1,2
O0000040644,19,1
O0000015487,5,2
O0000018640,1,5
O0000017822,1,4
O0000021116,21,2
O0000033790,3,1
O0000005505,1,1
O0000030659,11,3
O0000032901,24,1
O0000007528,2,4
O0000041537,3,2
O0000033980,21,5
O0000018686,24,1
O0000040766,6,5
O0000023760,6,2
O0000021168,13,2
O0000039453,19,2
O0000004834,7,1
O0000001682,3,3
O0000010024,10,1
O0000003738,4,5
O0000033454,12,5
O0000003823,11,1
O0000008522,13,4
O0000021447,1,1
O0000012382,23,1
O0000010685,1,3
O0000007121,2,4
O0000031269,21,1
O0000032114,3,3
O0000023145,3,2
O0000001779,8,4
O0000032762,5,5
O0000019073,10,3
O0000031661,17,1
O0000034260,1,5
O0000032989,21,2
O0000026940,24,3
O0000028098,11,1
O0000038513,20,4
O0000015677,21,4
O0000011224,24,2
O0000031776,15,2
O0000039278,5,5
O0000031844,9,3
O0000031983,23,3
O0000001779,6,1
O0000006344,21,4
O0000008257,4,4
O0000004748,6,3
O0000035001,15,4
O0000015930,17,3
O0000017190,23,3
O0000035467,16,4
O0000028720,14,1
O0000041757,7,1
O0000005250,10,1
O0000007903,22,2
O0000023389,23,3
O0000015865,10,4
O0000035154,7,5
O0000001083,14,1
O0000020455,5,2
O0000001456,3,1
O0000019132,24,1
O0000004712,4,2
O0000016582,14,1
O0000037312,13,5
O0000043058,22,2
O0000005642,16,4
O0000029048,9,1
O0000017766,7,1
O0000005573,2,2
O0000001688,24,4
O0000033408,13,4
O0000021262,14,3
O0000020034,19,5
O0000012384,23,4
O0000005209,3,4
O0000028539,10,2
O0000009645,23,5
O0000014775,23,1
O0000032013,7,1
O0000021675,11,4
O0000030470,10,3
O0000007838,12,3
O0000014249,21,5
O0000032986,4,2
O0000036557,17,5
O0000035840,14,2
O0000016259,12,4
O0000012422,16,4
O0000010644,14,4
O0000032691,4,5
O0000012164,2,3
O0000025537,9,3
O0000003090,19,1
O0000038487,23,3
O0000023283,10,1
O0000029187,15,4
O0000038410,13,3
O0000010375,17,2
O0000000064,24,1
O0000017748,3,1
O0000025665,3,2
O0000040010,20,4
O0000029338,11,2
O0000026871,6,1
O0000006469,19,3
O0000016223,3,5
O0000004041,14,2
O0000021737,14,1
O0000013251,14,3
O0000012392,4,4
O0000014755,4,3
O0000023966,3,5
O0000001748,6,5
O0000036089,3,2
O0000010222,7,3
O0000002936,24,1
O0000000005,20,4
O0000040874,2,4
O0000014141,6,3
O0000006943,10,4
O0000035306,21,4
O0000014378,3,1
O0000023319,3,4
O0000006469,9,3
O0000002469,13,5
O0000030986,14,3
O0000012785,4,3
O0000001261,11,3
O0000040911,6,5
O0000001108,8,3
O0000030334,22,3
O0000002112,13,5
O0000019259,16,2
O0000011978,11,1
O0000026739,15,3
O0000021878,1,4
O0000013779,19,3
O0000005894,11,4
O0000004951,12,3
O0000041874,4,4
O0000032915,22,1
O0000038584,14,5
O0000015287,21,5
O0000030252,8,3
O0000019664,18,4
O0000008751,17,3
O0000001798,17,2
O0000025686,2,2
O0000001257,23,3
O0000031516,13,3
O0000030493,7,4
O0000007327,6,1
O0000035757,1,3
O0000009681,20,5
O0000026439,21,2
O0000028124,16,3
O0000016494,10,3
O0000018337,13,4
O0000008085,5,1
O0000035141,9,1
O0000020867,10,1
O0000027443,10,5
O0000006052,24,5
O0000004722,10,3
O0000010777,7,3
O0000028775,18,4
O0000021586,17,1
O0000034128,21,1
O0000005861,5,4
O0000029539,1,1
O0000002582,5,5
O0000024394,8,4
O0000015198,10,2
O0000001387,7,2
O0000040330,9,1
O0000030583,13,1
O0000028935,18,2
O0000022515,5,3
O0000005752,1,4
O0000039495,8,1
O0000021980,23,2
O0000010027,5,2
O0000032475,15,2
O0000017567,24,4
O0000041293,4,3
O0000023256,20,4
O0000000951,11,3
O0000015252,23,5
O0000022462,21,1
O0000004634,18,3
O0000025618,1,2
O0000034202,14,1
O0000018771,17,2
O0000041566,14,1
O0000010283,19,5
O0000022980,13,4
O0000036499,4,3
O0000021099,19,2
O0000030325,12,3
O0000006233,13,3
O0000017773,1,1
O0000022491,14,4
O0000022864,21,5
O0000037686,18,2
O0000004168,1,2
O0000012342,2,5
O0000041724,9,5
O0000028220,17,5
O0000012100,14,1
O0000036297,22,1
O0000014046,14,3
O0000008412,22,4
O0000036520,7,5
O0000003861,14,4
O0000022539,6,4
O0000014820,13,3
O0000028832,4,4
O0000035169,12,1
O0000010733,13,5
O0000041344,2,2
O0000035838,2,4
O0000028084,21,3
O0000003020,14,5
O0000014696,5,1
O0000042459,12,1
O0000012981,4,1
O0000040593,20,2
O0000037111,6,1
O0000029533,21,5
O0000018854,3,2
O0000040443,22,2
O0000007501,17,2
O0000015679,22,1
O0000005351,2,1
O0000014614,23,4
O0000016096,19,4
O0000029680,4,3
O0000037271,7,1
O0000018779,5,1
O0000024549,1,2
O0000019559,21,3
O0000032811,5,5
O0000034052,4,5
O0000030493,4,1
O0000000653,22,4
O0000008479,12,5
O0000017467,18,3
O0000013756,11,4
O0000037649,17,5
O0000012111,23,3
O0000041365,2,3
O0000040929,9,5
O0000030578,10,1
O0000041155,22,3
O0000036662,12,3
O0000029642,8,2
O0000017697,6,4
O0000035361,24,3
O0000001436,14,3
O0000032262,5,3
O0000035779,24,4
O0000005452,16,1
O0000028219,19,2
O0000029655,11,3
O0000034741,2,3
O0000018264,5,5
O0000001159,20,3
O0000009665,18,4
O0000029851,21,4
O0000009127,8,3
O0000027422,10,2
O0000012432,13,1
O0000023918,10,1
O0000013562,22,1
O0000030773,4,3
O0000011757,6,2
O0000024260,14,3
O0000003705,16,1
O0000002306,14,3
O0000025622,5,1
O0000014787,15,5
O0000023191,10,2
O0000036406,6,2
O0000024353,6,3
O0000021179,18,2
O0000027515,14,5
O0000001962,17,5
O0000014603,8,3
O0000030038,4,1
O0000011916,24,3
O0000009028,14,3
O0000021424,22,1
O0000036792,20,4
O0000010973,23,2
O0000014884,15,4
O0000001119,10,2
O0000011325,9,5
O0000019949,2,1
O0000021126,16,4
O0000005139,13,3
O0000015654,13,4
O0000027633,7,5
O0000005511,11,4
O0000007722,21,1
O0000027806,3,5
O0000031091,23,4
O0000018306,2,1
O0000005977,18,1
O0000006972,22,1
O0000011895,5,3
O0000003932,17,3
O0000035964,7,3
O0000018124,14,3
O0000000254,12,2
O0000008579,23,2
O0000029676,1,4
O0000005615,22,2
O0000033949,19,3
O0000010489,19,1
O0000033662,3,3
O0000036030,15,1
O0000006031,1,4
O0000006733,10,3
O0000007167,22,3
O0000007621,23,2
O0000002145,20,5
O0000010831,12,1
O0000004227,21,3
O0000009828,20,2
O0000020147,2,2
O0000040940,17,4
O0000006712,21,4
O0000026567,11,5
O0000011540,8,3
O0000002778,23,3
O0000008303,14,3
O0000035495,5,4
O0000008936,9,1
O0000019896,24,1
O0000018081,5,4
O0000036185,15,4
O0000001057,14,4
O0000017106,5,1
O0000012539,23,5
O0000009876,3,2
O0000039090,1,2
O0000001129,21,5
O0000042465,6,3
O0000015142,19,4
O0000015369,10,5
O0000007470,2,2
O0000003760,3,5
O0000038329,7,3
O0000008305,6,1
O0000010795,11,4
O0000025754,13,4
O0000015432,14,1
O0000035371,11,2
O0000025950,9,1
O0000016371,10,4
O0000040141,16,2
O0000006737,1,4
O0000019895,2,2
O0000012630,21,3
O0000002375,20,3
O0000041332,16,4
O0000028505,16,1
O0000008098,11,3
O0000012208,13,4
O0000022269,18,2
O0000006240,4,4
O0000038560,17,4
O0000030612,22,4
O0000023174,9,1
O0000032937,19,1
O0000024576,18,1
O0000020362,23,1
O0000015711,19,5
O0000010225,12,4
O0000042108,5,3
O0000000504,2,2
O0000042719,15,4
O0000032257,3,3
O0000006902,2,2
O0000010999,11,3
O0000028109,23,4
O0000031184,24,4
O0000030125,1,3
O0000030553,2,1
O0000011047,6,2
O0000003401,10,2
O0000036719,6,5
O0000007173,20,2
O0000010874,24,2
O0000024477,10,1
O0000032235,17,4
O0000007202,12,4
O0000032215,13,3
O0000009695,20,1
O0000009698,3,3
O0000037532,13,4
O0000009079,23,5
O0000023023,1,2
O0000006408,2,3
O0000008058,15,4
O0000034093,6,1
O0000037674,12,5
O0000021721,21,1
O0000031964,22,4
O0000034033,23,2
O0000033894,16,1
O0000019773,22,4
O0000035019,20,3
O0000024105,20,2
O0000000048,22,1
O0000021686,11,5
O0000016269,9,5
O0000001517,16,2
O0000033036,4,3
O0000017757,12,5
O0000020273,14,1
O0000025941,20,1
O0000033732,13,1
O0000023494,5,5
O0000012455,15,5
O0000026597,2,3
O0000016188,1,2
O0000001255,7,2
O0000037879,16,3
O0000026581,5,1
O0000021033,14,5
O0000042074,14,1
O0000025809,9,3
O0000029258,8,4
O0000019874,21,3
O0000041300,10,2
O0000005745,7,1
O0000002996,8,3
O0000022850,18,4
O0000030597,8,5
O0000013929,20,1
O0000002208,1,2
O0000005720,23,2
O0000009760,9,4
O0000014029,17,3
O0000001578,23,5
O0000026443,17,5
O0000021650,15,2
O0000040028,14,5
O0000027488,4,1
O0000026685,11,4
O0000026173,6,1
O0000024799,13,4
O0000000171,20,4
O0000034477,8,3
O0000008044,1,3
O0000042712,10,4
O0000008874,11,4
O0000001469,19,3
O0000028724,21,3
O0000007057,15,3
O0000005206,11,2
O0000027330,14,3
O0000021163,5,5
O0000039707,1,3
O0000021257,3,4
O0000040032,23,4
O0000038228,9,4
O0000001703,5,2
O0000040202,4,1
O0000035568,24,2
O0000003118,9,5
O0000004463,8,3
O0000039141,1,2
O0000041397,8,2
O0000008300,18,2
O0000027670,8,3
O0000030017,19,1
O0000014246,19,4
O0000030271,17,5
O0000041925,2,3
O0000020757,17,5
O0000021819,2,2
O0000005424,12,3
O0000030067,23,5
O0000031375,8,1
O0000035282,24,3
O0000009094,6,3
O0000030119,21,4
O0000027319,17,2
O0000015535,8,4
O0000015894,9,4
O0000008289,9,2
O0000038523,11,4
O0000013948,15,5
O0000004128,8,1
O0000016030,4,3
O0000037606,8,2
O0000000846,24,2
O0000041710,16,3
O0000019379,16,2
O0000005798,6,2
O0000026578,15,4
O0000016657,7,5
O0000001670,16,1
O0000026133,20,4
O0000014680,19,3
O0000032311,15,2
O0000000897,2,3
O0000024622,14,2
O0000030320,12,3
O0000021126,20,3
O0000015846,23,1
O0000031165,4,3
O0000024501,19,2
O0000000442,3,5
O0000038722,1,4
O0000018652,7,5
O0000029136,4,4
O0000020959,1,3
O0000039414,9,2
O0000026578,4,4
O0000031762,11,4
O0000007255,8,5
O0000004557,3,1
O0000003546,7,4
O0000008698,16,5
O0000006643,15,5
O0000030669,24,3
O0000035020,2,2
O0000026217,16,3
O0000014478,11,1
O0000009191,4,5
O0000025516,1,3
O0000010837,23,4
O0000018853,4,2
O0000025052,18,3
O0000036621,18,3
O0000025432,10,4
O0000011784,1,4
O0000032591,17,3
O0000034759,12,2
O0000008175,4,2
O0000020081,16,2
O0000026025,6,1
O0000038355,11,4
O0000008953,23,5
O0000008447,6,1
O0000009165,9,4
O0000027892,15,4
O0000012456,6,4
O0000020353,2,2
O0000004921,10,1
O0000027380,4,2
O0000030713,20,4
O0000009774,6,1
O0000005451,13,2
O0000009965,6,1
O0000036496,9,1
O0000032494,15,3
O0000041008,18,4
O0000037371,12,2
O0000012575,13,3
O0000035225,4,2
O0000009129,9,4
O0000011747,22,5
O0000001177,21,4
O0000015263,10,3
O0000006805,2,2
O0000010849,9,3
O0000035534,14,2
O0000029624,9,5
O0000022213,11,2
O0000035393,19,4
O0000004733,19,5
O0000023669,5,2
O0000007789,17,2
O0000028763,3,5
O0000017053,17,3
O0000022541,24,4
O0000041071,16,1
O0000005107,18,5
O0000023619,14,4
O0000010214,20,4
O0000015924,8,1
O0000033218,7,2
O0000034029,7,3
O0000003642,17,4
O0000016378,22,4
O0000034036,9,3
O0000005486,23,4
O0000021111,1,5
O0000017583,3,5
O0000008008,22,1
O0000024257,14,2
O0000013971,18,2
O0000008081,5,4
O0000006788,23,3
O0000023881,1,1
O0000017534,10,5
O0000039593,15,2
O0000034013,10,2
O0000018876,16,5
O0000030738,6,3
O0000031822,5,4
O0000003184,5,5
O0000036904,18,4
O0000004376,9,2
O0000037479,22,2
O0000004149,14,1
O0000037351,22,5
O0000010971,21,4
O0000032143,18,5
O0000041010,19,2
O0000034467,14,1
O0000022627,17,3
O0000034353,9,4
O0000033971,20,2
O0000036534,6,5
O0000005320,14,4
O0000033872,11,4
O0000031474,7,5
O0000030670,22,3
O0000000547,13,2
O0000038216,14,2
O0000017410,12,1
O0000037609,2,1
O0000033619,24,1
O0000040877,10,2
O0000029817,24,1
O0000043124,3,3
O0000040423,21,1
O0000039191,2,5
O0000024859,24,2
O0000018235,17,3
O0000013770,14,2
O0000003074,3,1
O0000003671,15,2
O0000021454,5,2
O0000030081,15,1
O0000043199,4,3
O0000006279,21,4
O0000018476,22,3
O0000029181,7,5
O0000019776,4,4
O0000041334,17,2
O0000040069,22,2
O0000039342,14,3
O0000009027,17,5
O0000016679,7,4
O0000024619,16,4
O0000007243,18,2
O0000027391,13,5
O0000043226,12,2
O0000014831,21,1
O0000015888,24,4
O0000020729,11,5
O0000042942,19,3
O0000011297,24,2
O0000035393,18,1
O0000009566,8,4
O0000033884,17,1
O0000039635,12,5
O0000033690,5,4
O0000012915,12,4
O0000026621,13,1
O0000032385,21,5
O0000030655,9,1
O0000030629,2,1
O0000013180,11,2
O0000023602,10,2
O0000038078,8,5
O0000029968,17,5
O0000016939,21,4
O0000010796,17,4
O0000034924,23,2
O0000033145,21,3
O0000022633,21,1
O0000008908,23,5
O0000006333,13,2
O0000024939,16,3
O0000037281,3,3
O0000008208,24,1
O0000008379,6,5
O0000004789,9,5
O0000005386,22,1
O0000024784,19,1
O0000033681,2,1
O0000033934,11,3
O0000029854,16,1
O0000035438,14,2
O0000036192,10,2
O0000023018,4,4
O0000037648,2,2
O0000035165,7,4
O0000012782,24,3
O0000011618,18,1
O0000042312,22,1
O0000027558,17,2
O0000012921,13,2
O0000027369,15,5
O0000008995,8,5
O0000000864,12,3
O0000031045,6,3
O0000022477,20,2
O0000040036,14,2
O0000031091,18,4
O0000021892,4,3
O0000012738,4,5
O0000019748,6,1
O0000019139,3,4
O0000021963,1,5
O0000000044,10,5
O0000013803,17,5
O0000029352,10,2
O0000000162,10,5
O0000010838,21,5
O0000020712,19,1
O0000026528,9,1
O0000021122,3,4
O0000001888,18,1
O0000026567,17,5
O0000004598,16,4
O0000037470,5,4
O0000022305,11,2
O0000032858,2,3
O0000011580,14,1
O0000035661,8,3
O0000021318,4,3
O0000034060,1,1
O0000019098,12,1
O0000023753,14,1
O0000009768,8,2
O0000001006,11,1
O0000034154,23,2
O0000041733,6,1
O0000025603,16,2
O0000018736,1,3
O0000037393,4,5
O0000001393,20,5
O0000017895,5,3
O0000009887,13,3
O0000029819,17,2
O0000006638,13,2
O0000010951,6,4
O0000038304,2,1
O0000016394,19,3
O0000013559,21,1
O0000032806,8,3
O0000006478,11,2
O0000008077,17,1
O0000009355,10,2
O0000036273,16,5
O0000040828,22,5
O0000016057,9,5
O0000029167,16,4
O0000032577,18,5
O0000017770,2,1
O0000041196,6,1
O0000041692,15,3
O0000034582,17,5
O0000013704,15,1
O0000016642,15,5
O0000010908,5,3
O0000029931,18,4
O0000016228,20,2
O0000016986,11,1
O0000029442,18,5
O0000001897,15,4
O0000002006,13,2
O0000006801,4,1
O0000026168,9,2
O0000013824,18,2
O0000017106,7,3
O0000031572,23,4
O0000004508,21,1
O0000030435,5,5
O0000015607,17,1
O0000033309,14,4
O0000006787,22,4
O0000035860,19,5
O0000017609,12,3
O0000002048,3,2
O0000032416,9,2
O0000004035,8,4
O0000023874,24,2
O0000036156,5,2
O0000037398,3,1
O0000037070,21,4
O0000006430,4,3
O0000008817,11,3
O0000000816,3,4
O0000042914,13,4
O0000003146,9,3
O0000024290,11,2
O0000040963,7,3
O0000042144,19,4
O0000038127,10,1
O0000029150,2,3
O0000010720,21,1
O0000021217,17,4
O0000009579,16,1
O0000004980,15,2
O0000034314,24,1
