order_id,customer_id,branch_id,rating,payment_method,date,time
O0000000360,C0000000729,B192,4,Mobile Payment,2024-06-01,08:32:16.432561
O0000000361,C0000000611,B214,2,Mobile Payment,2023-01-23,10:17:59.530524
O0000000362,C0000001345,B077,4,Mobile Payment,2023-04-04,19:45:21.802173
O0000000363,C0000000320,B132,4,Credit Card,2023-06-12,10:40:57.800518
O0000000364,C0000001098,B068,1,Cash,2024-05-10,16:15:11.138650
O0000000365,C0000001220,B230,5,Cash,2024-06-16,16:02:48.518526
O0000000366,C0000000956,B180,3,Cash,2024-01-04,15:22:21.472957
O0000000367,C0000002149,B209,3,Cash,2024-03-30,21:02:41.212526
O0000000368,C0000001548,B125,1,Mobile Payment,2024-05-25,08:38:07.216864
O0000000369,C0000000316,B107,2,Mobile Payment,2023-02-11,11:07:44.041589
O0000000370,C0000000720,B176,2,Cash,2023-02-23,12:37:27.321078
O0000000371,C0000001522,B167,5,Cash,2024-07-03,11:10:35.877943
O0000000372,C0000001807,B180,5,Cash,2023-01-25,14:12:42.787975
O0000000373,C0000000862,B199,5,Cash,2023-05-23,08:11:18.720195
O0000000374,C0000001402,B025,2,Mobile Payment,2023-01-26,16:40:12.161748
O0000000375,C0000001957,B080,5,Credit Card,2023-01-10,15:58:54.238381
O0000000376,C0000000091,B009,1,Mobile Payment,2024-06-17,16:39:14.694040
O0000000377,C0000000959,B142,4,Mobile Payment,2023-07-29,19:24:45.435226
O0000000378,C0000001314,B129,1,Credit Card,2023-04-12,14:47:03.304644
O0000000379,C0000001978,B076,4,Cash,2023-04-05,17:37:30.937374
O0000000380,C0000000245,B080,5,Mobile Payment,2024-02-19,15:20:44.996397
O0000000381,C0000002253,B222,4,Cash,2024-09-04,12:21:46.676269
O0000000382,C0000001942,B033,5,Credit Card,2023-11-16,08:21:09.719896
O0000000383,C0000000203,B116,5,Credit Card,2024-07-23,19:48:03.088783
O0000000384,C0000001024,B152,2,Mobile Payment,2023-11-14,17:19:52.868250
O0000000385,C0000000142,B073,1,Cash,2023-12-29,15:37:52.274323
O0000000386,C0000001380,B107,3,Credit Card,2024-03-05,11:38:25.256614
O0000000387,C0000001572,B117,2,Cash,2024-05-24,9:06:36.886079
O0000000388,C0000000648,B060,1,Cash,2024-04-24,10:47:35.061154
O0000000389,C0000001890,B213,4,Credit Card,2024-09-18,09:15:30.600142
O0000000390,C0000001349,B067,5,Credit Card,2024-04-17,08:39:10.207892
O0000000391,C0000001219,B010,2,Mobile Payment,2024-07-26,18:59:04.099173
O0000000392,C0000001198,B067,2,Credit Card,2023-05-11,08:02:30.327882
O0000000393,C0000001880,B030,5,Cash,2023-12-05,13:59:02.225850
O0000000394,C0000001315,B223,2,Cash,2024-01-14,13:08:09.319842
O0000000395,C0000002062,B027,1,Credit Card,2024-06-06,10:33:08.548880
O0000000396,C0000000905,B093,5,Credit Card,2023-11-01,12:31:43.891873
O0000000397,C0000001528,B207,3,Credit Card,2024-05-15,8:34:26.420270
O0000000398,C0000001270,B050,5,Credit Card,2023-09-03,17:17:19.616838
O0000000399,C0000001551,B066,3,Cash,2024-01-06,19:35:07.806769
O0000000400,C0000001104,B022,1,Credit Card,2024-06-22,08:23:08.036893
O0000000401,C0000000543,B059,5,Credit Card,2024-05-19,16:06:17.716896
O0000000402,C0000002210,B186,2,Mobile Payment,2024-02-20,11:01:06.932356
O0000000403,C0000001181,B170,2,Credit Card,2023-01-01,20:39:10.936768
O0000000404,C0000001993,B010,4,Mobile Payment,2023-04-26,19:43:56.547395
O0000000405,C0000001275,B221,5,Credit Card,2023-11-17,12:33:10.420758
O0000000406,C0000001465,B031,2,Credit Card,2023-06-10,9:54:58.918315
O0000000407,C0000000629,B040,3,Mobile Payment,2023-02-11,11:55:26.210755
O0000000408,C0000001954,B079,4,Cash,2024-06-27,18:24:13.114100
O0000000409,C0000000790,B088,2,Credit Card,2024-08-19,07:03:19.232328
O0000000410,C0000001892,B123,2,Mobile Payment,2023-07-11,11:39:11.035843
O0000000411,C0000000912,B196,4,Cash,2023-09-16,10:18:14.870626
O0000000412,C0000001136,B056,3,Mobile Payment,2024-05-27,12:53:43.165288
O0000000413,C0000001258,B119,2,Mobile Payment,2023-02-09,08:53:51.995223
O0000000414,C0000001772,B097,4,Cash,2024-02-10,08:11:31.858779
O0000000415,C0000000865,B229,5,Credit Card,2023-03-22,12:20:27.638171
O0000000416,C0000001047,B146,5,Mobile Payment,2023-07-01,13:07:26.493584
O0000000417,C0000000206,B169,4,Mobile Payment,2024-06-08,19:57:51.785138
O0000000418,C0000000193,B106,5,Mobile Payment,2023-02-05,19:43:51.372854
O0000000419,C0000000714,B008,1,Mobile Payment,2023-01-23,17:21:56.964927
O0000000420,C0000001033,B229,2,Credit Card,2023-09-22,19:55:48.343133
O0000000421,C0000000131,B070,3,Credit Card,2023-11-08,16:29:29.587636
O0000000422,C0000001226,B217,4,Credit Card,2024-06-29,19:38:20.619458
O0000000423,C0000001554,B105,3,Credit Card,2024-03-29,12:44:03.685628
O0000000424,C0000001019,B043,5,Cash,2024-03-01,7:20:15.091084
O0000000425,C0000001576,B081,4,Mobile Payment,2023-04-06,17:23:29.256728
O0000000426,C0000000607,B209,5,Credit Card,2024-09-15,19:10:54.541654
O0000000427,C0000001157,B116,5,Credit Card,2023-09-17,15:51:08.137980
O0000000428,C0000000560,B202,3,Mobile Payment,2024-01-22,20:48:46.549430
O0000000429,C0000001018,B168,5,Cash,2023-09-02,12:40:00.533368
O0000000430,C0000001681,B147,3,Credit Card,2023-01-30,17:48:57.562310
O0000000431,C0000001488,B127,1,Credit Card,2023-10-25,18:39:35.127427
O0000000432,C0000000604,B035,3,Cash,2023-04-06,17:18:00.423656
O0000000433,C0000000521,B206,2,Credit Card,2023-01-21,12:43:35.565122
O0000000434,C0000001431,B088,5,Credit Card,2024-01-26,10:15:08.800860
O0000000435,C0000000962,B152,1,Mobile Payment,2024-02-03,08:57:50.143195
O0000000436,C0000000799,B140,4,Cash,2023-03-08,14:01:24.376628
O0000000437,C0000000714,B102,4,Cash,2023-12-14,10:19:29.603037
O0000000438,C0000000833,B211,4,Mobile Payment,2023-08-08,10:21:39.279682
O0000000439,C0000001575,B180,3,Credit Card,2023-08-31,11:03:15.865752
O0000000440,C0000000496,B133,4,Cash,2024-05-05,19:40:56.334514
O0000000441,C0000001116,B081,1,Credit Card,2023-11-07,8:33:17.691851
O0000000442,C0000000617,B165,2,Cash,2024-07-11,07:05:13.080108
O0000000443,C0000002185,B047,1,Cash,2024-01-21,19:45:14.223526
O0000000444,C0000000761,B135,4,Credit Card,2023-10-23,10:29:34.834000
O0000000445,C0000000107,B061,2,Credit Card,2024-02-04,20:34:27.611644
O0000000446,C0000000130,B088,3,Cash,2023-08-02,15:45:51.771300
O0000000447,C0000001269,B202,3,Mobile Payment,2023-03-20,14:51:19.425338
O0000000448,C0000001376,B083,1,Cash,2024-03-07,14:42:52.824092
O0000000449,C0000001659,B228,1,Mobile Payment,2024-01-29,08:37:41.625461
O0000000450,C0000002008,B159,3,Mobile Payment,2024-05-13,16:01:49.754893
O0000000451,C0000001436,B202,4,Credit Card,2023-03-22,09:07:41.641062
O0000000452,C0000000493,B176,1,Credit Card,2024-07-30,14:05:07.887993
O0000000453,C0000002183,B145,3,Credit Card,2024-05-20,11:33:28.166477
O0000000454,C0000000101,B021,5,Credit Card,2024-08-02,19:33:00.066531
O0000000455,C0000001259,B110,4,Cash,2024-07-05,18:24:42.211141
O0000000456,C0000001319,B123,1,Credit Card,2024-03-06,15:35:51.252630
O0000000457,C0000001119,B180,3,Cash,2024-05-27,09:07:58.091461
O0000000458,C0000001338,B015,1,Credit Card,2023-11-25,11:56:43.911498
O0000000459,C0000000161,B081,5,Credit Card,2024-05-11,17:19:33.010086
O0000000460,C0000000215,B226,3,Mobile Payment,2023-04-30,14:22:38.028695
O0000000461,C0000001083,B227,5,Mobile Payment,2024-05-09,14:06:10.775386
O0000000462,C0000000914,B168,5,Cash,2023-10-09,11:21:37.160565
O0000000463,C0000002265,B055,2,Credit Card,2024-04-23,11:07:22.752873
O0000000464,C0000001834,B226,4,Mobile Payment,2023-10-16,7:38:48.695118
O0000000465,C0000000637,B021,3,Mobile Payment,2024-05-14,07:05:22.605589
O0000000466,C0000001539,B217,3,Mobile Payment,2023-02-17,15:25:29.143605
O0000000467,C0000001349,B076,4,Cash,2023-01-29,10:30:45.283596
O0000000468,C0000000799,B162,1,Mobile Payment,2024-08-13,19:39:42.714904
O0000000469,C0000001736,B038,3,Credit Card,2023-11-04,10:30:04.068104
O0000000470,C0000000541,B060,5,Credit Card,2024-07-23,19:30:40.765831
O0000000471,C0000001981,B080,5,Credit Card,2024-08-20,10:55:25.367430
O0000000472,C0000001824,B184,4,Mobile Payment,2024-02-26,11:36:11.836252
O0000000473,C0000000603,B167,5,Cash,2023-12-28,14:07:44.902660
O0000000474,C0000000351,B156,5,Credit Card,2023-05-17,13:54:26.257382
O0000000475,C0000001874,B163,4,Mobile Payment,2023-03-01,16:41:00.474269
O0000000476,C0000001341,B143,2,Credit Card,2024-06-02,9:54:04.187633
O0000000477,C0000000086,B071,5,Cash,2024-07-16,14:50:42.125525
O0000000478,C0000000592,B057,2,Mobile Payment,2024-05-07,20:50:45.783424
O0000000479,C0000001700,B222,5,Mobile Payment,2024-03-17,17:07:59.512665
O0000000480,C0000000718,B038,1,Mobile Payment,2023-09-23,16:00:12.309313
O0000000481,C0000000989,B025,5,Credit Card,2023-07-13,7:41:50.260238
O0000000482,C0000000977,B150,1,Credit Card,2023-03-13,17:44:49.103292
O0000000483,C0000000170,B050,2,Credit Card,2023-09-27,08:55:37.721829
O0000000484,C0000000890,B087,4,Mobile Payment,2023-12-24,16:20:52.572014
O0000000485,C0000001673,B021,3,Mobile Payment,2024-08-06,14:30:29.189526
O0000000486,C0000000361,B081,4,Credit Card,2024-08-14,17:53:56.139199
O0000000487,C0000002093,B084,1,Credit Card,2023-09-20,20:09:49.302330
O0000000488,C0000000200,B076,3,Mobile Payment,2023-03-04,17:43:11.054349
O0000000489,C0000000148,B206,2,Credit Card,2024-05-04,08:12:16.407498
O0000000490,C0000001530,B091,3,Credit Card,2024-04-09,08:07:02.592958
O0000000491,C0000001860,B169,4,Credit Card,2023-01-20,09:56:42.212377
O0000000492,C0000000999,B024,1,Cash,2023-10-10,11:49:25.441031
O0000000493,C0000000652,B128,5,Mobile Payment,2024-03-10,8:43:48.023815
O0000000494,C0000001859,B225,5,Mobile Payment,2023-01-20,8:20:44.263635
O0000000495,C0000002151,B233,2,Credit Card,2024-08-04,07:53:52.700651
O0000000496,C0000000385,B005,4,Credit Card,2024-08-31,11:54:05.622197
O0000000497,C0000000848,B226,3,Mobile Payment,2024-04-01,7:59:31.606246
O0000000498,C0000000209,B022,5,Mobile Payment,2023-02-19,15:58:30.426571
O0000000499,C0000001047,B206,2,Cash,2023-02-14,11:23:11.238075
O0000000500,C0000001357,B109,1,Mobile Payment,2023-08-16,9:22:9.439648
O0000000501,C0000001608,B178,1,Mobile Payment,2023-01-19,13:51:38.979451
O0000000502,C0000001167,B142,3,Cash,2023-08-08,20:43:16.429268
O0000000503,C0000001301,B127,3,Credit Card,2023-01-07,07:13:36.282509
O0000000504,C0000000071,B127,2,Credit Card,2024-09-08,21:15:16.694062
O0000000505,C0000000134,B054,3,Credit Card,2024-06-01,20:01:11.474046
O0000000506,C0000000491,B161,5,Credit Card,2023-02-14,14:14:30.949887
O0000000507,C0000000781,B130,3,Cash,2024-07-18,7:36:55.793597
O0000000508,C0000001208,B206,4,Mobile Payment,2023-05-12,12:28:16.795634
O0000000509,C0000001959,B159,5,Cash,2023-05-10,12:05:55.459415
O0000000510,C0000000876,B053,1,Mobile Payment,2024-03-02,9:36:20.455536
O0000000511,C0000000885,B094,2,Cash,2024-08-16,07:57:18.360384
O0000000512,C0000000891,B009,5,Cash,2023-03-19,14:37:09.749166
O0000000513,C0000001675,B139,3,Credit Card,2023-01-05,13:02:23.222516
O0000000514,C0000000529,B076,1,Credit Card,2023-08-22,10:16:04.958319
O0000000515,C0000000243,B085,1,Credit Card,2023-01-16,14:06:42.912698
O0000000516,C0000000274,B136,1,Credit Card,2024-01-18,11:44:54.971232
O0000000517,C0000000193,B031,2,Cash,2024-06-27,07:39:40.305655
O0000000518,C0000001250,B008,4,Credit Card,2023-04-29,14:57:46.206253
O0000000519,C0000000781,B156,5,Mobile Payment,2023-03-13,16:45:09.361827
O0000000520,C0000002304,B004,2,Credit Card,2023-08-06,19:41:34.229508
O0000000521,C0000000033,B147,4,Cash,2024-08-29,13:17:37.248936
O0000000522,C0000001191,B226,5,Mobile Payment,2023-03-24,07:23:46.340973
O0000000523,C0000000743,B217,5,Mobile Payment,2024-09-03,9:48:35.733693
O0000000524,C0000001612,B232,3,Credit Card,2023-08-18,9:41:40.860896
O0000000525,C0000000684,B031,5,Credit Card,2023-10-27,08:19:00.115716
O0000000526,C0000001941,B040,1,Mobile Payment,2023-07-05,7:15:34.695064
O0000000527,C0000000139,B077,2,Credit Card,2024-08-15,14:43:22.198781
O0000000528,C0000001065,B067,4,Cash,2024-08-28,13:45:29.412876
O0000000529,C0000000912,B070,5,Mobile Payment,2024-02-07,9:15:28.364211
O0000000530,C0000001789,B231,4,Cash,2023-04-27,09:14:57.277057
O0000000531,C0000001820,B057,5,Mobile Payment,2024-09-19,7:58:29.853156
O0000000532,C0000001719,B028,4,Cash,2023-03-06,20:51:27.783266
O0000000533,C0000000822,B032,3,Mobile Payment,2024-01-03,07:31:09.404704
O0000000534,C0000002306,B063,1,Mobile Payment,2023-04-09,16:43:14.462965
O0000000535,C0000000281,B006,4,Cash,2024-07-21,15:58:08.832251
O0000000536,C0000000823,B184,2,Cash,2024-08-21,16:30:33.113181
O0000000537,C0000001785,B028,1,Mobile Payment,2024-05-23,16:11:15.125003
O0000000538,C0000002013,B111,3,Cash,2023-07-19,18:16:00.389445
O0000000539,C0000001595,B156,3,Cash,2023-06-03,13:32:58.231750
O0000000540,C0000000633,B161,2,Credit Card,2024-04-22,08:26:41.387624
O0000000541,C0000000282,B045,1,Cash,2023-07-04,13:23:39.820723
O0000000542,C0000001492,B136,4,Cash,2023-09-23,11:03:34.949169
O0000000543,C0000000831,B103,1,Cash,2023-01-30,14:01:11.557697
O0000000544,C0000002063,B099,4,Mobile Payment,2023-03-25,14:54:19.097373
O0000000545,C0000001649,B146,3,Mobile Payment,2023-01-13,9:52:49.684654
O0000000546,C0000000452,B163,2,Cash,2023-02-19,21:36:16.472314
O0000000547,C0000000702,B163,5,Mobile Payment,2023-02-16,07:07:17.787481
O0000000548,C0000002209,B104,3,Credit Card,2023-09-23,17:50:00.772384
O0000000549,C0000000331,B229,3,Cash,2023-12-15,07:06:54.306908
O0000000550,C0000001244,B193,4,Mobile Payment,2024-04-13,12:16:38.303924
O0000000551,C0000000012,B128,2,Mobile Payment,2023-03-31,15:25:42.587178
O0000000552,C0000001164,B203,2,Credit Card,2023-09-24,15:32:07.791025
O0000000553,C0000002110,B079,1,Cash,2024-02-07,19:11:55.296962
O0000000554,C0000001484,B188,4,Cash,2023-02-23,11:17:49.751489
O0000000555,C0000001568,B216,2,Cash,2023-10-09,19:52:28.418157
O0000000556,C0000000033,B016,1,Mobile Payment,2023-08-22,12:10:43.323713
O0000000557,C0000002063,B180,4,Credit Card,2024-08-23,11:53:16.648381
O0000000558,C0000001699,B087,2,Cash,2023-02-06,14:05:39.305781
O0000000559,C0000001369,B182,3,Cash,2023-09-16,09:41:52.072662
O0000000560,C0000000602,B081,3,Credit Card,2023-09-21,20:12:29.791302
O0000000561,C0000001043,B088,3,Mobile Payment,2024-04-05,11:33:20.414354
O0000000562,C0000001154,B226,2,Cash,2023-07-22,18:48:22.546067
O0000000563,C0000001623,B057,5,Credit Card,2023-05-09,19:56:57.318845
O0000000564,C0000000942,B231,3,Cash,2023-07-05,11:34:29.783256
O0000000565,C0000000530,B205,3,Credit Card,2023-10-25,18:38:04.069468
O0000000566,C0000001131,B013,1,Credit Card,2024-08-23,16:10:13.573610
O0000000567,C0000001482,B086,1,Mobile Payment,2024-05-18,16:41:42.962270
O0000000568,C0000001849,B164,1,Cash,2023-06-25,16:33:44.149579
O0000000569,C0000000629,B125,2,Credit Card,2023-12-19,17:29:29.119576
O0000000570,C0000001366,B024,1,Cash,2024-03-11,13:46:42.050675
O0000000571,C0000002010,B120,3,Cash,2024-05-18,14:38:42.401976
O0000000572,C0000001489,B149,5,Credit Card,2023-10-10,18:24:44.784361
O0000000573,C0000000373,B199,1,Credit Card,2023-09-10,16:12:54.961902
O0000000574,C0000001653,B070,1,Mobile Payment,2024-04-30,10:26:29.568448
O0000000575,C0000001187,B220,5,Credit Card,2023-10-01,9:08:15.463286
O0000000576,C0000001938,B107,2,Cash,2023-06-06,19:14:23.899399
O0000000577,C0000001121,B070,3,Credit Card,2023-10-14,17:56:26.822081
O0000000578,C0000001062,B056,1,Cash,2024-08-15,14:23:09.370686
O0000000579,C0000001584,B103,3,Cash,2023-04-01,17:44:20.281502
O0000000580,C0000000391,B172,1,Mobile Payment,2023-10-20,10:21:21.852609
O0000000581,C0000000998,B043,4,Credit Card,2024-02-08,8:19:14.572575
O0000000582,C0000001476,B194,3,Credit Card,2023-11-02,14:50:07.264868
O0000000583,C0000000560,B203,1,Mobile Payment,2023-05-09,18:37:54.066004
O0000000584,C0000001508,B114,3,Mobile Payment,2023-01-02,21:58:24.772088
O0000000585,C0000002317,B080,3,Credit Card,2024-03-18,11:33:32.254780
O0000000586,C0000000061,B149,3,Credit Card,2024-01-27,17:30:54.354454
O0000000587,C0000000108,B113,4,Credit Card,2023-01-05,10:01:32.818557
O0000000588,C0000001792,B172,4,Credit Card,2023-07-08,19:13:50.227747
O0000000589,C0000000145,B120,4,Credit Card,2024-05-01,14:31:12.344545
O0000000590,C0000001129,B033,5,Cash,2024-02-02,17:05:24.609303
O0000000591,C0000001829,B023,3,Mobile Payment,2023-12-11,18:35:37.466455
O0000000592,C0000001697,B211,5,Cash,2023-04-09,18:57:33.245300
O0000000593,C0000002034,B122,4,Cash,2024-03-22,15:23:09.746256
O0000000594,C0000002326,B080,1,Credit Card,2023-10-26,21:56:31.232091
O0000000595,C0000000436,B020,2,Mobile Payment,2024-03-04,20:40:54.192631
O0000000596,C0000001740,B113,1,Mobile Payment,2024-04-25,15:50:30.689331
O0000000597,C0000001907,B215,1,Mobile Payment,2023-05-27,15:33:15.708473
O0000000598,C0000000731,B037,4,Mobile Payment,2024-04-26,20:45:23.816605
O0000000599,C0000001356,B043,3,Credit Card,2023-06-27,10:53:09.914485
O0000000600,C0000000997,B124,4,Credit Card,2024-09-14,13:20:37.998775
O0000000601,C0000000397,B094,2,Cash,2023-03-18,09:51:17.080929
O0000000602,C0000000397,B183,2,Cash,2024-07-12,20:08:24.041273
O0000000603,C0000000154,B223,1,Cash,2023-01-26,15:22:53.392636
O0000000604,C0000001278,B208,3,Credit Card,2023-06-12,13:02:13.756815
O0000000605,C0000000850,B101,4,Mobile Payment,2023-11-29,16:37:11.567361
O0000000606,C0000002282,B006,3,Mobile Payment,2024-01-03,19:09:25.159711
O0000000607,C0000001639,B146,1,Cash,2023-09-08,13:38:12.065685
O0000000608,C0000001515,B139,5,Cash,2023-03-06,12:31:47.841238
O0000000609,C0000001183,B076,1,Cash,2023-06-09,17:49:08.743029
O0000000610,C0000000924,B075,4,Credit Card,2023-06-29,21:21:35.631615
O0000000611,C0000000977,B207,1,Credit Card,2024-04-22,13:58:33.370194
O0000000612,C0000000092,B086,4,Credit Card,2024-07-28,16:25:05.533478
O0000000613,C0000001223,B011,1,Credit Card,2024-01-12,12:30:13.338661
O0000000614,C0000001263,B120,3,Mobile Payment,2023-01-23,10:02:14.518814
O0000000615,C0000000575,B110,3,Cash,2024-05-15,13:43:46.477798
O0000000616,C0000001063,B108,4,Mobile Payment,2023-07-13,12:08:02.995387
O0000000617,C0000002117,B080,5,Cash,2023-08-03,18:29:53.155035
O0000000618,C0000001790,B061,2,Mobile Payment,2023-12-02,13:35:43.347189
O0000000619,C0000001863,B074,2,Credit Card,2023-06-07,11:46:24.285527
O0000000620,C0000002308,B047,2,Cash,2024-08-04,18:27:25.546197
O0000000621,C0000001153,B071,1,Cash,2023-04-14,10:15:41.822131
O0000000622,C0000000457,B002,2,Credit Card,2023-09-20,07:51:29.836814
O0000000623,C0000001303,B136,1,Cash,2023-07-03,10:38:19.914301
O0000000624,C0000001992,B110,1,Credit Card,2023-11-25,17:29:37.401492
O0000000625,C0000001053,B176,2,Credit Card,2023-12-29,9:17:25.496957
O0000000626,C0000001286,B047,1,Credit Card,2024-02-01,14:03:53.075040
O0000000627,C0000000005,B051,1,Mobile Payment,2023-12-03,10:39:41.388423
O0000000628,C0000000204,B227,4,Credit Card,2023-09-17,18:45:26.826524
O0000000629,C0000001256,B051,5,Cash,2024-02-06,07:11:54.957995
O0000000630,C0000001748,B041,2,Mobile Payment,2023-09-13,16:34:30.548313
O0000000631,C0000002059,B178,5,Mobile Payment,2024-05-07,08:00:52.839587
O0000000632,C0000000681,B117,4,Credit Card,2024-05-13,10:07:32.348189
O0000000633,C0000000220,B136,5,Mobile Payment,2023-07-04,19:31:31.859833
O0000000634,C0000001751,B146,4,Credit Card,2023-08-24,15:51:13.941530
O0000000635,C0000001668,B157,5,Mobile Payment,2024-02-02,15:25:43.354653
O0000000636,C0000000315,B045,5,Credit Card,2023-04-10,07:50:32.264508
O0000000637,C0000001295,B160,2,Mobile Payment,2024-03-16,18:48:55.704428
O0000000638,C0000001686,B230,3,Mobile Payment,2023-08-30,15:54:29.283890
O0000000639,C0000001731,B170,4,Cash,2024-01-09,18:31:22.206486
O0000000640,C0000000847,B104,4,Mobile Payment,2023-03-30,20:41:10.361295
O0000000641,C0000001708,B129,2,Mobile Payment,2024-02-27,14:07:15.445987
O0000000642,C0000001887,B022,1,Mobile Payment,2023-08-12,7:31:00.392524
O0000000643,C0000001950,B135,1,Cash,2023-10-26,20:37:10.505231
O0000000644,C0000001380,B199,3,Cash,2023-09-20,12:03:44.305538
O0000000645,C0000001158,B196,5,Mobile Payment,2023-10-29,11:04:52.434854
O0000000646,C0000000293,B016,1,Mobile Payment,2024-03-15,07:21:27.379743
O0000000647,C0000001211,B212,2,Cash,2023-07-21,9:54:49.496295
O0000000648,C0000000998,B171,1,Credit Card,2024-02-17,08:11:42.629017
O0000000649,C0000002340,B049,1,Cash,2023-02-08,14:59:15.468127
O0000000650,C0000001789,B066,1,Mobile Payment,2023-07-09,19:53:37.075633
O0000000651,C0000000134,B005,2,Mobile Payment,2024-04-16,9:00:24.076357
O0000000652,C0000000958,B022,4,Credit Card,2023-02-03,7:21:40.116895
O0000000653,C0000001439,B020,2,Credit Card,2024-01-28,19:02:27.987062
O0000000654,C0000001938,B200,5,Credit Card,2023-01-17,17:43:20.548237
O0000000655,C0000002141,B058,5,Cash,2023-10-26,16:22:16.192435
O0000000656,C0000000648,B118,5,Cash,2024-07-15,7:23:58.79008
O0000000657,C0000001024,B036,1,Cash,2023-01-07,09:26:25.236077
